#1


float Room-122B (1193,2)
0.0,0
32.0,1
41.5,0
55.75,1
56.0,0
56.25,1
56.5,0
56.75,1
66.25,0
77.5,1
77.75,0
80.0,1
89.5,0
104.75,1
114.5,0
127.5,1
127.75,0
128.5,1
137.75,0
141.0,1
141.25,0
141.5,1
141.75,0
200.0,1
200.25,0
200.75,1
209.75,0
212.25,1
212.75,0
224.5,1
233.5,0
236.25,1
236.5,0
236.75,1
237.0,0
248.0,1
248.25,0
248.75,1
258.25,0
272.75,1
281.75,0
285.75,1
286.0,0
293.75,1
294.0,0
296.5,1
305.25,0
367.5,1
377.5,0
389.75,1
390.0,0
390.5,1
390.75,0
392.75,1
402.0,0
438.0,1
438.25,0
440.0,1
449.75,0
464.25,1
474.0,0
536.5,1
546.25,0
546.5,1
546.75,0
557.75,1
558.0,0
560.5,1
569.5,0
571.75,1
572.0,0
582.75,1
583.0,0
584.25,1
593.5,0
596.0,1
596.25,0
608.25,1
617.25,0
617.5,1
617.75,0
622.25,1
622.5,0
632.25,1
632.5,0
632.75,1
642.0,0
704.5,1
713.0,0
726.25,1
726.5,0
728.25,1
737.75,0
739.5,1
739.75,0
751.0,1
751.25,0
752.5,1
761.25,0
761.5,1
761.75,0
775.75,1
785.75,0
799.25,1
799.5,0
800.0,1
800.5,0
800.75,1
810.0,0
872.0,1
882.0,0
896.5,1
906.0,0
920.25,1
929.25,0
929.5,1
929.75,0
943.75,1
944.0,0
944.25,1
953.0,0
953.5,1
953.75,0
968.25,1
968.5,0
968.75,1
978.0,0
1039.0,1
1039.25,0
1040.5,1
1049.5,0
1052.5,1
1052.75,0
1064.25,1
1073.75,0
1077.25,1
1077.75,0
1112.25,1
1121.25,0
1136.75,1
1145.25,0
1145.5,1
1145.75,0
1149.75,1
1150.0,0
1208.0,1
1208.25,0
1208.5,1
1217.5,0
1231.75,1
1232.5,0
1232.75,1
1241.5,0
1244.75,1
1245.0,0
1254.75,1
1255.0,0
1256.0,1
1265.75,0
1278.0,1
1278.25,0
1280.25,1
1280.5,0
1280.75,1
1289.5,0
1301.0,1
1301.25,0
1304.75,1
1313.75,0
1374.25,1
1374.5,0
1375.25,1
1375.5,0
1376.25,1
1385.5,0
1387.75,1
1388.0,0
1399.25,1
1399.5,0
1400.25,1
1409.75,0
1423.25,1
1423.5,0
1424.75,1
1433.5,0
1437.0,1
1437.25,0
1445.75,1
1446.0,0
1448.25,1
1458.0,0
1472.5,1
1481.25,0
1483.25,1
1483.5,0
1485.25,1
1485.5,0
1544.25,1
1553.5,0
1553.75,1
1554.0,0
1568.5,1
1577.5,0
1592.0,1
1601.75,0
1614.5,1
1614.75,0
1615.75,1
1616.0,0
1616.5,1
1625.25,0
1625.5,1
1625.75,0
1639.75,1
1640.0,0
1640.25,1
1649.5,0
1654.0,1
1654.25,0
1709.75,1
1710.0,0
1712.5,1
1721.5,0
1724.75,1
1725.0,0
1726.0,1
1726.25,0
1736.5,1
1745.25,0
1760.5,1
1770.0,0
1772.75,1
1773.0,0
1784.5,1
1793.5,0
1796.0,1
1796.25,0
1808.0,1
1817.5,0
1880.5,1
1889.75,0
1893.0,1
1893.25,0
1903.25,1
1903.5,0
1904.75,1
