#1


float Room-218C (1365,2)
0.0,0
32.25,1
41.0,0
41.25,1
41.75,0
46.25,1
46.5,0
56.25,1
65.75,0
69.25,1
69.5,0
80.5,1
89.25,0
94.25,1
94.5,0
104.75,1
113.5,0
114.5,1
114.75,0
128.5,1
137.5,0
140.75,1
141.0,0
200.25,1
209.5,0
212.25,1
212.5,0
213.75,1
214.0,0
221.25,1
221.5,0
224.5,1
233.25,0
236.0,1
236.25,0
236.75,1
237.0,0
248.75,1
257.5,0
260.25,1
260.5,0
261.5,1
261.75,0
272.25,1
272.5,0
272.75,1
281.25,0
285.0,1
285.25,0
291.75,1
292.0,0
294.5,1
294.75,0
295.75,1
296.0,0
296.75,1
305.75,0
308.5,1
308.75,0
309.0,1
309.25,0
368.75,1
377.25,0
390.0,1
390.25,0
393.0,1
400.25,0
400.5,1
401.25,0
401.5,1
401.75,0
402.25,1
402.5,0
405.75,1
406.0,0
441.0,1
449.5,0
464.5,1
473.5,0
474.0,1
474.25,0
477.0,1
477.25,0
536.0,1
543.5,0
543.75,1
545.75,0
549.0,1
549.75,0
560.0,1
569.75,0
570.25,1
570.5,0
582.25,1
582.5,0
584.75,1
593.25,0
606.25,1
606.5,0
608.5,1
617.5,0
620.0,1
620.25,0
630.25,1
630.5,0
632.75,1
635.75,0
636.0,1
641.75,0
644.5,1
645.0,0
704.25,1
704.5,0
704.75,1
713.25,0
713.5,1
713.75,0
726.0,1
726.25,0
728.5,1
737.25,0
739.25,1
739.5,0
741.5,1
741.75,0
750.25,1
750.5,0
752.5,1
753.0,0
753.25,1
761.75,0
773.75,1
774.0,0
775.0,1
775.25,0
776.5,1
785.75,0
800.5,1
800.75,0
801.0,1
808.75,0
809.0,1
809.5,0
813.0,1
813.25,0
872.25,1
872.5,0
872.75,1
881.5,0
895.5,1
895.75,0
897.0,1
905.75,0
918.75,1
919.0,0
920.75,1
929.25,0
941.75,1
942.0,0
944.5,1
952.75,0
953.0,1
953.5,0
968.75,1
976.5,0
976.75,1
978.0,0
981.0,1
981.25,0
981.5,1
981.75,0
1040.0,1
1040.5,0
1041.25,1
1049.5,0
1054.75,1
1055.0,0
1064.25,1
1072.75,0
1073.0,1
1073.5,0
1076.75,1
1077.0,0
1112.5,1
1119.0,0
1119.25,1
1121.25,0
1136.0,1
1145.0,0
1149.25,1
1149.5,0
1150.0,1
1150.25,0
1206.25,1
1206.5,0
1208.5,1
1217.25,0
1217.5,1
1217.75,0
1218.0,1
1218.25,0
1233.0,1
1241.75,0
1245.5,1
1245.75,0
1256.0,1
1256.25,0
1256.5,1
1265.25,0
1268.75,1
1269.0,0
1279.75,1
1280.0,0
1280.75,1
1289.25,0
1304.25,1
1313.5,0
1376.75,1
1385.5,0
1387.75,1
1388.0,0
1401.0,1
1409.5,0
1409.75,1
1410.0,0
1421.75,1
1422.0,0
1422.25,1
1422.5,0
1424.0,1
1433.25,0
1448.25,1
1457.25,0
1459.25,1
1459.5,0
1473.0,1
1473.25,0
1473.5,1
1481.75,0
1541.25,1
1541.5,0
1542.0,1
1542.25,0
1544.25,1
1553.5,0
1556.25,1
1556.5,0
1567.5,1
1567.75,0
1568.5,1
1575.75,0
1576.0,1
1577.5,0
1580.25,1
1580.5,0
1591.25,1
1591.5,0
1592.5,1
1601.25,0
1601.5,1
1601.75,0
1605.0,1
1605.25,0
1615.5,1
1615.75,0
1616.5,1
1616.75,0
1617.25,1
1625.25,0
1625.5,1
1625.75,0
1639.75,1
1640.0,0
1641.0,1
1649.75,0
1650.0,1
1650.25,0
1712.75,1
1713.0,0
1713.25,1
1721.25,0
1721.5,1
1721.75,0
1725.0,1
1725.25,0
1725.5,1
1725.75,0
1736.25,1
1745.5,0
1745.75,1
1746.0,0
1760.5,1
1764.25,0
1764.5,1
1769.25,0
1784.25,1
1793.75,0
1806.75,1
1807.0,0
1808.5,1
1809.25,0
1809.5,1
1817.0,0
1880.0,1
1889.25,0
1889.5,1
1889.75,0
1893.0,1
1893.25,0
1903.0,1
1903.25,0
1905.0,1
1905.25,0
1905.5,1
1913.0,0
1913.5,1
1914.0,0
1916.5,1
1916.75,0
1925.75,1
1926.0,0
1927.0,1
1927.25,0
1928.5,1
1937.75,0
1942.0,1
1942.25,0
1950.25,1
1950.5,0
1952.75,1
1961.5,0
1975.75,1
1976.0,0
1976.5,1
1976.75,0
1977.0,1
1985.75,0
1989.5,1
1989.75,0
2048.75,1
2057.75,0
2060.75,1
2061.0,0
2071.25,1
2071.5,0
2072.5,1
2081.25,0
2081.75,1
2082.0,0
2096.75,1
2105.75,0
2108.75,1
2109.0,0
2119.75,1
2120.0,0
2121.0,1
2129.75,0
2133.5,1
2134.0,0
2144.75,1
2153.25,0
2215.0,1
2215.25,0
